"id","name","description","location","address","phone","email","website","image_url","verified","price_range","status","badge","owner_id","slug","search_vector","created_at","updated_at","lat","lng","source","source_id","owner_verified","owner_verification_requested_at","owner_verification_method","owner_verification_notes","geo_point","primary_category_slug","category_raw","hours","last_activity_at","primary_subcategory_label","primary_subcategory_slug","is_system","is_hidden"
"84cda9e5-c2d0-411e-8176-09b8a2b6be54","Deli Delish","Deli Delish is a restaurant in Cape Town Ward 74. Public listings include a contact phone number.","Cape Town","","+27 21 7905324","","","","false","$$","active","","","","'cape':9B,20C 'deli':1A,3B 'delish':2A,4B 'dine':16B,19C 'fine':15B,18C 'fine-din':17C 'focus':13B 'restaur':7B 'town':10B,21C","2025-12-11 11:02:11.387134+00","2026-02-04 18:42:49.463293+00","-34.045678","18.3602283","overpass","osm-node-300642414","false","","","","0101000020E6100000FB97FFEB375C3240C712D6C6D80541C0","food-drink","","","2025-12-11 11:45:31.999147+00","Fine Dining","restaurants","false","false"
"84dce754-e73d-4a54-bfe7-82472adacf74","Caprice","Caprice is a bar in Cape Town. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'bar':5B 'cape':7B,15C 'capric':1A,2B 'focus':11B 'nightlif':13B,14C 'town':8B,16C","2025-12-11 11:12:07.503509+00","2026-02-04 18:42:49.463293+00","-33.9506847","18.3787135","overpass","osm-node-1537865528","false","","","","0101000020E6100000BF0D315EF36032405EA74709B0F940C0","food-drink","","{""raw"":""Mo 12:00-24:00, Tu-Th 09:00-24:00, Fr-Su 09:00-01:00"",""friendly"":null}","2025-12-11 11:53:33.723748+00","Nightlife","bars","false","false"
"8511bf08-f5f4-42ab-8019-71b45b22b3ed","Vida e Caffe","Vida e Caffe is a cafe in Cape Town. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'cafe':20C 'caff':3A,6B 'caf?':18B 'cape':12B,21C 'coffe':9B,19B 'e':2A,5B 'focus':16B 'shop':10B 'town':13B,22C 'vida':1A,4B","2025-12-11 11:07:42.687638+00","2026-02-04 18:42:49.463293+00","-33.9789952","18.4630196","overpass","osm-node-1852694666","false","","","","0101000020E61000003168D773887632407278F7B64FFD40C0","food-drink","","","2025-12-11 11:43:07.798313+00","Cafes & Coffee","cafes","false","false"
"856675de-0267-4165-a1d5-3ae6bb155c26","Hair Channel","Hair Channel is a hair salons venue in Cape Town. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'cape':9B,18C 'channel':2A,4B 'focus':13B 'hair':1A,3B,15B 'salon':7B,16B,17C 'town':10B,19C","2025-12-11 11:46:27.597645+00","2026-02-04 18:42:49.463293+00","-33.8919425","18.5595169","overpass","osm-node-4467855389","false","","","","0101000020E61000002E0FE37F3C8F3240CCB4FD2B2BF240C0","beauty-wellness","","","2025-12-11 11:46:27.597645+00","Hair Salons","salons","false","false"
"857a970e-fff8-4049-b7d1-629fb017e6a2","The Bronze Leopard","The Bronze Leopard is a art galleries venue in Cape Town Ward 74. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'art':17B 'bronz':2A,5B 'busi':9B 'cape':11B,20C 'focus':15B 'galleri':18B,19C 'leopard':3A,6B 'town':12B,21C","2025-12-11 11:55:53.225895+00","2026-02-04 18:42:49.463293+00","-34.0489779","18.3608763","overpass","osm-node-451066244","false","","","","0101000020E6100000C866A263625C3240065D67E8440641C0","arts-culture","","","2026-01-23 08:09:46.309156+00","Art Galleries","galleries","false","false"
"85d6375c-6d7d-49ca-b9fb-fc40289fb86c","Garden Court Victoria Junction","Garden Court Victoria Junction is a hotel in Cape Town Ward 115. Public listings include an official website and contact phone number.","Somerset Road","46, Somerset Road, Cape Town, 8002","+27 21 418 1234","gcvictoriajunction.reservations@southernsun.com","https://www.southernsun.com/garden-court-victoria-junction?utm_source=openstreetmaps&utm_medium=businesslisting&utm_campaign=hotel_garden-court-victoria-junction","","false","$$$","active","","","","'cinema':19B,20C 'court':2A,6B 'focus':17B 'garden':1A,5B 'hotel':11B 'junction':4A,8B 'road':14B,22C 'somerset':13B,21C 'victoria':3A,7B","2025-12-11 11:55:05.759899+00","2026-02-04 18:42:49.463293+00","-33.912908","18.4172492","overpass","osm-node-49988768","false","","","","0101000020E61000003C48F4D7D06A3240DE205A2BDAF440C0","experiences-entertainment","","","2025-12-11 11:55:05.759899+00","Cinemas","cinemas","false","false"
"85f3f7da-2b5c-4ef6-ba75-ae63fecb84b3","Saul's","Saul's is a restaurant in Cape Town with a focus on cinemas.","Cape Town","","","","","","false","$$","active","","","","'cape':8B,16C 'cinema':14B,15C 'focus':12B 'restaur':6B 'saul':1A,2B 'town':9B,17C","2025-12-11 10:57:44.692463+00","2026-02-04 18:42:49.463293+00","-33.9147996","18.4184493","overpass","osm-node-49998219","false","","","","0101000020E6100000BA884A7E1F6B32406B323E2718F540C0","food-drink","","","2025-12-11 11:55:10.517684+00","Cinemas","restaurants","false","false"
"864db25c-20e3-4ac3-873f-ffe7b9e0f1ff","Quay Four","Quay Four is a restaurant in Foreshore. Public listings include an official website and contact phone number.","Dock Road","4, Dock Road, Cape Town, 8001","+27214192008","info@quay4.co.za","https://www.quay4.co.za/","","false","$$","active","","","","'cinema':15B,16C 'dock':9B,17C 'focus':13B 'four':2A,4B 'quay':1A,3B 'restaur':7B 'road':10B,18C","2025-12-11 10:57:19.611939+00","2026-02-04 18:42:49.463293+00","-33.9053609","18.4205714","overpass","osm-node-49988656","false","","","","0101000020E610000008A23891AA6B3240DF49B0DDE2F340C0","food-drink","","{""raw"":""Mo-Su 11:00-22:00"",""friendly"":null}","2025-12-11 11:54:59.761179+00","Cinemas","restaurants","false","false"
"86595342-7d66-4328-ae79-3f6ba0a24762","Jawaahirulilsam educare","Jawaahirulilsam educare is a business in Cape Town with a focus on childcare.","Cape Town","","","","","","false","$$","active","","","","'busi':7B 'cape':9B,17C 'childcar':15B,16C 'educar':2A,4B 'focus':13B 'jawaahirulilsam':1A,3B 'town':10B,18C","2025-12-11 11:58:13.950801+00","2026-02-04 18:42:49.463293+00","-33.9863926","18.5291495","overpass","osm-node-9473714677","false","","","","0101000020E6100000DB317557768732401A02DB1C42FE40C0","family-pets","","","2026-01-23 08:09:46.309156+00","Childcare","childcare","false","false"
"868b0cb0-a1a4-4cb6-92d1-8ea7cf35fbe9","Cape Town Diamond Museum","Cape Town Diamond Museum is a museum in Cape Town. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'cape':1A,5B,13B,21C 'diamond':3A,7B 'focus':17B 'museum':4A,8B,11B,19B,20C 'town':2A,6B,14B,22C","2025-12-11 11:55:28.600196+00","2026-02-04 18:42:49.463293+00","-33.9071799","18.4224624","overpass","osm-node-4511865156","false","","","","0101000020E610000028CAEF7E266C3240560B91781EF440C0","arts-culture","","","2025-12-11 11:55:28.600196+00","Museums","museums","false","false"
"86aaa93b-7514-43af-b7e6-72bcc3ea52ee","Phantom Rose","Phantom Rose is a clothing retailer in Regent Road. Public listing details may vary, so hours and services can change.","Regent Road","Regent Road","","","","","false","$$","active","","","","'busi':7B 'cloth':16B 'fashion':15B,17C 'focus':13B 'phantom':1A,3B 'regent':9B,18C 'road':10B,19C 'rose':2A,4B","2025-12-11 11:59:49.252881+00","2026-02-04 18:42:49.463293+00","-33.9222894","18.381336","overpass","osm-node-2683160304","false","","","","0101000020E610000097C9703C9F61324046393D940DF640C0","shopping-lifestyle","","","2026-01-23 08:09:46.309156+00","Fashion & Clothing","fashion","false","false"
"86d9a825-8bbf-48cf-9267-61594dc0bf0b","Zandvlei Caravan Park","Zandvlei Caravan Park is a camping venue in Marina Da Gama. Public listing details may vary, so hours and services can change.","Muizenberg","Muizenberg","","","","","false","$$","active","","","","'busi':9B 'camp':16B,17C 'caravan':2A,5B 'focus':14B 'muizenberg':11B,18C 'park':3A,6B 'zandvlei':1A,4B","2025-12-11 11:51:27.141754+00","2026-02-04 18:42:49.463293+00","","","overpass","osm-way-336709037","false","","","","","outdoors-adventure","","","2026-01-23 08:09:46.309156+00","Camping","camping","false","false"
"86e190e8-f349-4977-bdc5-64834e5e808a","Capitec Bank","Capitec Bank is a bank branch in Cape Town. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'bank':2A,4B,7B 'cape':9B,20C 'capitec':1A,3B 'financ':15B,18C 'finance-insur':17C 'focus':13B 'insur':16B,19C 'town':10B,21C","2025-12-11 11:49:32.461848+00","2026-02-04 18:42:49.463293+00","-33.9335055","18.5106357","overpass","osm-node-4383661864","false","","","","0101000020E61000008AAB6F05B98232406D91B41B7DF740C0","professional-services","","{""raw"":""Mo-Fr 08:00-17:00; Sa 08:00-13:00"",""friendly"":null}","2025-12-11 11:49:32.461848+00","Finance & Insurance","finance-insurance","false","false"
"870f4cae-e735-429c-83b3-70b82772df05","Abseiling","Abseiling is a visitor attraction in Cape Town. Public listings include an official website for more details.","Cape Town","","","","https://abseilafrica.co.za/","","false","$$","active","","","","'abseil':1A,2B 'activ':14B,17C 'busi':5B 'cape':7B,18C 'famili':13B,16C 'family-act':15C 'focus':11B 'town':8B,19C","2025-12-11 11:50:02.041514+00","2026-02-04 18:42:49.463293+00","-33.9579","18.402907","overpass","osm-node-3554903389","false","","","","0101000020E61000005854C4E924673240516B9A779CFA40C0","miscellaneous","","","2026-01-23 08:09:46.309156+00","Family Activities","miscellaneous","false","false"
"872c5e7d-0db9-4db5-ab09-1adaddd91dd5","Goedemoed Vets Who Care Animal Hospital","Goedemoed Vets Who Care Animal Hospital is a veterinarians venue in Goedemoed. Public listings include a contact phone number.","Cape Town","","+2721 975 6385","","","","false","$$","active","","","","'anim':5A,11B 'cape':17B,25C 'care':4A,10B 'focus':21B 'goedemo':1A,7B 'hospit':6A,12B 'town':18B,26C 'vet':2A,8B 'veterinari':15B 'veterinarian':23B,24C","2025-12-11 11:59:00.222862+00","2026-02-04 18:42:49.463293+00","","","overpass","osm-way-455435770","false","","","","","family-pets","","{""raw"":""Mo-Fr 08:00-10:00, Mo-Fr 16:00-18:30, Sa 09:00-12:00"",""friendly"":null}","2025-12-11 11:59:00.222862+00","Veterinarians","veterinarians","false","false"
"87589186-3f0b-4d6d-b786-abb8bc523fc1","Mowbray Veterinary Hospital","Mowbray Veterinary Hospital is a veterinarians venue in Cape Town Ward 57. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'cape':11B,19C 'focus':15B 'hospit':3A,6B 'mowbray':1A,4B 'town':12B,20C 'veterinari':2A,5B,9B 'veterinarian':17B,18C","2025-12-11 11:59:06.361065+00","2026-02-04 18:42:49.463293+00","","","overpass","osm-way-1068327150","false","","","","","family-pets","","","2025-12-11 11:59:06.361065+00","Veterinarians","veterinarians","false","false"
"87c957a8-e8fb-48c2-8b4b-d5595d62e41b","DHL Stadium","DHL Stadium is a sports and recreation venue in Fritz Sonnenberg Rd (at Fort Wynyard St), iKapa, 8051.","Fritz Sonnenberg Rd (at Fort Wynyard St), iKapa, 8051","Fritz Sonnenberg Rd (at Fort Wynyard St), iKapa, 8051","","","","","false","$$","active","","","","'8051':12C 'dhl':1A 'fort':8C 'fritz':4C 'ikapa':11C 'miscellan':3B 'rd':6C 'sonnenberg':5C 'st':10C 'stadium':2A 'wynyard':9C","2026-02-06 12:52:09.845488+00","2026-02-06 12:52:09.845488+00","-33.9034584046336","18.4111332893372","foursquare","4c049d8d302295213dc9de81","false","","","","0101000020E610000000000008406932404C996686A4F340C0","experiences-entertainment","Stadium|Soccer Stadium","","2026-02-06 12:52:09.845488+00","Sports & Recreation","sports-recreation","false","false"
"87f3f977-4901-4b24-aeb2-5d961ba0cf23","World of Rustic Frames","World of Rustic Frames is a home decor venue in Woodstock. Public listings include an official website for more details.","Albert Road","335, Albert Road, Woodstock, Cape Town","","","https://worldofrusticframes.co.za/","","false","$$","active","","","","'albert':13B,24C 'busi':11B 'decor':20B,23C 'focus':17B 'frame':4A,8B 'home':19B,22C 'home-decor':21C 'road':14B,25C 'rustic':3A,7B 'world':1A,5B","2025-12-11 12:01:11.209792+00","2026-02-04 18:42:49.463293+00","","","overpass","osm-way-1040628142","false","","","","","shopping-lifestyle","","","2026-01-23 08:09:46.309156+00","Home Decor","home-decor","false","false"
"8800c45a-86af-45c2-8059-c81ad2c908ee","Ster-Kinekor","Ster-Kinekor is a cinema in Cape Town. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'cape':11B,19C 'cinema':9B 'focus':15B 'kinekor':3A,6B 'ster':2A,5B 'ster-kinekor':1A,4B 'theater':17B,18C 'town':12B,20C","2025-12-11 11:56:32.345389+00","2026-02-04 18:42:49.463293+00","-33.8913181","18.5596501","overpass","osm-node-1806073485","false","","","","0101000020E610000000B49C3A458F32409BEA24B616F240C0","experiences-entertainment","","","2025-12-11 11:56:32.345389+00","Theaters","cinemas","false","false"
"8891451d-80ac-4d62-9dcf-3d31bad97bb9","Gourmet Burger","Gourmet Burger is a restaurant in Cape Town with a focus on fine dining.","Cape Town","","","","","","false","$$","active","","","","'burger':2A,4B 'cape':9B,20C 'dine':16B,19C 'fine':15B,18C 'fine-din':17C 'focus':13B 'gourmet':1A,3B 'restaur':7B 'town':10B,21C","2025-12-11 11:01:43.331815+00","2026-02-04 18:42:49.463293+00","-33.9208544","18.4207012","overpass","osm-node-300281632","false","","","","0101000020E61000005163E712B36B32405930968EDEF540C0","food-drink","","","2025-12-11 11:45:28.937199+00","Fine Dining","restaurants","false","false"
"889c8b0b-e12a-4289-be3e-21af18f4c9a4","Cycle Teknix","Cycle Teknix is a cycling venue in Cape Town. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'busi':7B 'cape':9B,17C 'cycl':1A,3B,15B,16C 'focus':13B 'teknix':2A,4B 'town':10B,18C","2025-12-11 11:48:29.836419+00","2026-02-04 18:42:49.463293+00","-33.9946239","18.4692338","overpass","osm-node-4260301893","false","","","","0101000020E6100000852DD1B41F783240F52801D64FFF40C0","outdoors-adventure","","","2026-01-23 08:09:46.309156+00","Cycling","cycling","false","false"
"88a60d24-ebfa-4e30-b2ce-23b766dfa95b","Lazari","Lazari is a cafe in Cape Town. Public listings include an official website and contact phone number.","Cape Town","","+27 21 461 9865","","http://www.lazari.co.za/cafe_orig.html","","false","$$","active","","","","'cafe':16C 'caf?':14B 'cape':8B,17C 'coffe':5B,15B 'focus':12B 'lazari':1A,2B 'shop':6B 'town':9B,18C","2025-12-11 11:07:05.382121+00","2026-02-04 18:42:49.463293+00","-33.9364913","18.418883","overpass","osm-node-1369386021","false","","","","0101000020E6100000B2D991EA3B6B3240883E69F2DEF740C0","food-drink","","","2025-12-11 11:43:03.149621+00","Cafes & Coffee","cafes","false","false"
"88b5e7ce-9978-4ce1-9901-af6e1258ca65","Mitchell's Brewery","Mitchell's Brewery is a bar in 54 Colinton Rd (Dock Rd), iKapa, 8002.","54 Colinton Rd (Dock Rd), iKapa, 8002","54 Colinton Rd (Dock Rd), iKapa, 8002","","","","","false","$$","active","","","","'54':5C '8002':11C 'breweri':3A 'colinton':6C 'dock':8C 'ikapa':10C 'miscellan':4B 'mitchel':1A 'rd':7C,9C","2026-02-06 12:42:24.167415+00","2026-02-06 12:52:08.800499+00","-33.9052294878751","18.419401544186","foursquare","4b65a84ef964a52027f82ae3","false","","","","0101000020E6100000B82B4CE65D6B32402FE6528FDEF340C0","food-drink","Brewery|Pizzeria|Bar","","2026-02-06 12:42:24.167415+00","Bars & Pubs","bars","false","false"
"88c6ec68-651d-4436-9f27-83baae055713","Telkom","Telkom is a electronics venue in Cape Town Ward 115. Public listing details may vary, so hours and services can change.","Cape Town","","","","","https://commons.wikimedia.org/wiki/Special:FilePath/Entrance%20at%20Telkom%20(BCX)%20Hartebeesthoek%20Satellite%20Earth%20Station.jpg","false","$$","active","","","","'cape':7B,15C 'electron':5B,13B,14C 'focus':11B 'telkom':1A,2B 'town':8B,16C","2025-12-11 12:00:13.114765+00","2026-02-04 18:42:49.463293+00","-33.9113378","18.3937173","overpass","osm-node-7119131083","false","","","","0101000020E6100000925E2FA8CA643240E64D8FB7A6F440C0","shopping-lifestyle","","","2025-12-11 12:00:13.114765+00","Electronics","electronics","false","false"
"88d6832c-71bf-4755-880d-a62ec502509c","Yours Truly","Yours Truly is a cafe in Cape Town. Public listing details may vary, so hours and services can change.","Long Street","175, Long Street, Cape Town, 8001","","","","","false","$$","active","","","","'cafe':18C 'caf?':16B 'coffe':7B,17B 'focus':14B 'long':10B,19C 'shop':8B 'street':11B,20C 'truli':2A,4B","2025-12-11 11:08:32.810582+00","2026-02-04 18:42:49.463293+00","-33.9244061","18.4171873","overpass","osm-node-2522481691","false","","","","0101000020E610000079CE71C9CC6A324088DC67F052F640C0","food-drink","","","2025-12-11 11:43:14.965557+00","Cafes & Coffee","cafes","false","false"
"89a5d586-54cd-44c4-9084-d0738507fdd1","Cape Animal Medical Centre","Cape Animal Medical Centre is a veterinarians venue in Cape Town Ward 58. Public listings include an official website and contact phone number.","Rosmead Avenue","78, Rosmead Avenue","+27 21 674 0034","","http://www.camc.co.za/","","false","$$","active","","","","'anim':2A,6B 'avenu':14B,22C 'cape':1A,5B 'centr':4A,8B 'focus':17B 'medic':3A,7B 'rosmead':13B,21C 'veterinari':11B 'veterinarian':19B,20C","2025-12-11 11:58:53.050863+00","2026-02-04 18:42:49.463293+00","-33.9903255","18.4785851","overpass","osm-node-6801551717","false","","","","0101000020E610000057DA988D847A32408A7269FCC2FE40C0","family-pets","","{""raw"":""24/7"",""friendly"":null}","2025-12-11 11:58:53.050863+00","Veterinarians","veterinarians","false","false"
"89bd4210-6eb3-43d6-913a-fe1324131848","Pepper Tree Cafe","Pepper Tree Cafe is a cafe in Cape Town Ward 77. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'cafe':3A,6B,20C 'caf?':18B 'cape':12B,21C 'coffe':9B,19B 'focus':16B 'pepper':1A,4B 'shop':10B 'town':13B,22C 'tree':2A,5B","2025-12-11 11:06:38.490591+00","2026-02-04 18:42:49.463293+00","-33.933602","18.407765","overpass","osm-node-1201384039","false","","","","0101000020E610000015747B496368324077BD344580F740C0","food-drink","","","2025-12-11 11:43:00.129099+00","Cafes & Coffee","cafes","false","false"
"89c4b241-430e-4716-9960-d5873b7329b9","St Ives Night Club","St Ives Night Club is a bar in Cape Town. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'bar':11B 'cape':13B,21C 'club':4A,8B 'focus':17B 'ive':2A,6B 'night':3A,7B 'nightlif':19B,20C 'st':1A,5B 'town':14B,22C","2025-12-11 11:12:26.224418+00","2026-02-04 18:42:49.463293+00","-33.9530339","18.3776075","overpass","osm-node-1828261547","false","","","","0101000020E61000006D3997E2AA6032405B3DCC03FDF940C0","food-drink","","","2025-12-11 11:53:36.415724+00","Nightlife","bars","false","false"
"89c5bed0-8488-4cb2-8117-96eae55ef7be","Planet Bar","Planet Bar is a bar in Mount Nelson, Orange St, iKapa.","Mount Nelson, Orange St, iKapa","Mount Nelson, Orange St, iKapa","","","","","false","$$","active","","","","'bar':2A 'ikapa':8C 'miscellan':3B 'mount':4C 'nelson':5C 'orang':6C 'planet':1A 'st':7C","2026-02-06 12:42:24.167415+00","2026-02-06 12:52:08.800499+00","-33.931792112128","18.4116973286123","foursquare","4b7ec6baf964a5208cfe2fe3","false","","","","0101000020E6100000843D02FF646932405621C4F644F740C0","food-drink","Hotel Bar","","2026-02-06 12:42:24.167415+00","Bars & Pubs","bars","false","false"
"8a152f10-639f-4eb1-9406-7f18f5a09880","V&A Waterfront","V&A Waterfront is a visitor attraction in Cape Town. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'activ':18B,21C 'busi':9B 'cape':11B,22C 'famili':17B,20C 'family-act':19C 'focus':15B 'town':12B,23C 'v':1A,4B 'waterfront':3A,6B","2025-12-11 11:50:16.265041+00","2026-02-04 18:42:49.463293+00","-33.9032693","18.4222901","overpass","osm-node-4832343695","false","","","","0101000020E6100000B1EC38341B6C32408B7D13549EF340C0","family-pets","","","2026-01-23 08:09:46.309156+00","Family Activities","family-activities","false","false"
"8a1a431f-53f7-4e7a-a34f-0350bc90e448","El Greeyo","El Greeyo is a local business in 18 Brickfield Road, iKapa, 7925.","18 Brickfield Road, iKapa, 7925","18 Brickfield Road, iKapa, 7925","","","","","false","$$","active","","","","'18':4C '7925':8C 'brickfield':5C 'el':1A 'greeyo':2A 'ikapa':7C 'miscellan':3B 'road':6C","2026-02-06 12:42:20.041637+00","2026-02-06 12:52:09.845488+00","-33.9347709456884","18.4573050896692","foursquare","518e0f15498ed971d43219ae","false","","","","0101000020E6100000616C44F211753240C67D0893A6F740C0","miscellaneous","Cuban Restaurant|Coffee Shop","","2026-02-06 12:42:20.041637+00","Miscellaneous","miscellaneous","false","false"
"8a5434f3-845d-4c5b-96c9-6c79170bdc24","The Hussar Grill","The Hussar Grill is a restaurant in 167 beach Road, iKapa.","167 beach Road, iKapa","167 beach Road, iKapa","","","","","false","$$","active","","","","'167':5C 'beach':6C 'grill':3A 'hussar':2A 'ikapa':8C 'miscellan':4B 'road':7C","2026-02-06 12:42:14.064735+00","2026-02-06 12:52:09.845488+00","-33.9040106465762","18.3987584405414","foursquare","5676faab498e7758023b13ef","false","","","","0101000020E610000016217D0815663240EA23F19EB6F340C0","miscellaneous","Steakhouse","","2026-02-06 12:42:14.064735+00","Fine Dining","miscellaneous","false","false"
"8a5e2e6a-7a89-4588-ac9c-aa532e0ef2d6","SPAR","SPAR is a local business in 67 Station Rd, Observatory, 7925.","67 Station Rd, Observatory, 7925","67 Station Rd, Observatory, 7925","","","https://www.spar.co.za/","","false","$$","active","","","","'67':3C '7925':7C 'miscellan':2B 'observatori':6C 'rd':5C 'spar':1A 'station':4C","2026-02-06 12:42:32.10073+00","2026-02-06 12:52:12.107882+00","-33.93813742","18.46978082","foursquare","4d2f37b173e5a093bc7f58cf","false","","","","0101000020E610000025304A8E43783240E30611E314F840C0","miscellaneous","Grocery Store","","2026-02-06 12:42:32.10073+00","Miscellaneous","miscellaneous","false","false"
"8aab43f1-5760-48d6-a1b9-760f8687c655","Our Local","Our Local is a local business in 117 Kloof, iKapa, 8001.","117 Kloof, iKapa, 8001","117 Kloof, iKapa, 8001","","","","","false","$$","active","","","","'117':4C '8001':7C 'ikapa':6C 'kloof':5C 'local':2A 'miscellan':3B","2026-02-06 12:42:18.156466+00","2026-02-06 12:52:08.800499+00","-33.93158","18.406276","foursquare","601b9792f7791f0a52af7e2b","false","","","","0101000020E6100000522635B401683240C8CD70033EF740C0","miscellaneous","Coffee Shop","","2026-02-06 12:42:18.156466+00","Miscellaneous","miscellaneous","false","false"
"8aaefe92-3420-47f2-a205-08b6a9371f33","CitiVet Tamboerskloof","CitiVet Tamboerskloof is a veterinarians venue in Cape Town. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'cape':9B,17C 'citivet':1A,3B 'focus':13B 'tamboerskloof':2A,4B 'town':10B,18C 'veterinari':7B 'veterinarian':15B,16C","2025-12-11 11:58:47.049877+00","2026-02-04 18:42:49.463293+00","-33.9328301","18.4061938","overpass","osm-node-2687362864","false","","","","0101000020E610000085D61E51FC673240B91C0AFA66F740C0","family-pets","","","2025-12-11 11:58:47.049877+00","Veterinarians","veterinarians","false","false"
"8af7e1fd-85b2-44fc-ad32-25d362d9eceb","Nautica Charters","Nautica Charters is a transport & travel venue in Cape Town. Public listings include an official website and contact phone number.","Cape Town","","+27 217907278","","http://nauticacharters.co.za","","false","$$","active","","","","'busi':7B 'cape':9B,20C 'charter':2A,4B 'focus':13B 'nautica':1A,3B 'town':10B,21C 'transport':15B,18C 'transport-travel':17C 'travel':16B,19C","2025-12-11 11:48:33.700034+00","2026-02-04 18:42:49.463293+00","-34.0497176","18.346369","overpass","osm-node-5224834472","false","","","","0101000020E6100000255987A3AB5832408F0475255D0641C0","miscellaneous","","","2026-01-23 08:09:46.309156+00","Transport & Travel","miscellaneous","false","false"
"8b33e2d2-a81c-427a-bd99-15bdb907e053","Bargain Books","Bargain Books is a bookstore in Cape Town. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'bargain':1A,3B 'book':2A,4B,15B,17C 'bookstor':7B 'cape':9B,18C 'focus':13B 'media':16B 'town':10B,19C","2025-12-11 12:01:43.093425+00","2026-02-04 18:42:49.463293+00","-33.8676012","18.6311681","overpass","osm-node-4465342453","false","","","","0101000020E610000049C78B3B94A1324035FC5D8E0DEF40C0","shopping-lifestyle","","{""raw"":""8:30-18:00"",""friendly"":null}","2025-12-11 12:01:43.093425+00","Books & Media","books","false","false"
"8b839c92-27c2-4582-aae8-150b41e6cbff","W","W is a art galleries venue in Cape Town. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'art':13B 'busi':5B 'cape':7B,16C 'focus':11B 'galleri':14B,15C 'town':8B,17C 'w':1A,2B","2025-12-11 11:56:16.646671+00","2026-02-04 18:42:49.463293+00","-33.9060702","18.4198471","overpass","osm-node-11985663216","false","","","","0101000020E610000008D27B197B6B3240AA70BA1BFAF340C0","arts-culture","","","2026-01-23 08:09:46.309156+00","Art Galleries","galleries","false","false"
"8b93817f-db49-4e16-832f-39f86ec0f2c7","FNB","FNB is a bank branch in Cape Town Ward 54. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'bank':5B 'cape':7B,18C 'financ':13B,16C 'finance-insur':15C 'fnb':1A,2B 'focus':11B 'insur':14B,17C 'town':8B,19C","2025-12-11 11:49:06.828012+00","2026-02-04 18:42:49.463293+00","-34.0217739","18.4440194","overpass","osm-node-1185818948","false","","","","0101000020E61000001FCA6141AB7132400434B67CC90241C0","professional-services","","","2025-12-11 11:49:06.828012+00","Finance & Insurance","finance-insurance","false","false"
"8c036049-481b-4405-9888-a8580b7a97de","Ginja","Ginja is a restaurant in V&A Waterfront.","iKapa","iKapa","+27 21 419 6677","","https://newmarkhotels.com/dining/ginja-restaurant?gad_source=1","","false","$$","active","","","","'ginja':1A 'ikapa':3C 'miscellan':2B","2026-02-06 12:42:13.094315+00","2026-02-06 12:52:08.800499+00","-33.9065001661727","18.4199499769276","foursquare","5815d2f938fa0816c72112f1","false","","","","0101000020E610000023DC78D7816B3240E3C38B3208F440C0","food-drink","Bistro","","2026-02-06 12:42:13.094315+00","Fine Dining","restaurants","false","false"
"8c25acad-ada7-4578-ba38-f2553bcfc679","Capitec Bank","Capitec Bank is a bank branch in Cape Town. Public listing details may vary, so hours and services can change.","Cape Town","","","","","","false","$$","active","","","","'bank':2A,4B,7B 'cape':9B,20C 'capitec':1A,3B 'financ':15B,18C 'finance-insur':17C 'focus':13B 'insur':16B,19C 'town':10B,21C","2025-12-11 11:49:30.892001+00","2026-02-04 18:42:49.463293+00","-34.0879578","18.4817515","overpass","osm-node-3965596673","false","","","","0101000020E6100000884CF910547B3240CC368133420B41C0","miscellaneous","","","2025-12-11 11:49:30.892001+00","Finance & Insurance","miscellaneous","false","false"
